Date,Location_ID,Location_Name,Location_Type,Lat,Lon,Product_ID,Product_Name,Category,Sales_Quantity,Current_Stock,Lead_Time_Days,Price
2025-08-16,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1343,14,8.0
2025-08-16,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,307,271,2,3.5
2025-08-16,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,188,197,2,2.0
2025-08-16,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,21,21,2,500.0
2025-08-16,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,101,89,2,15.0
2025-08-16,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,48,57,2,8.0
2025-08-16,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,261,192,2,3.5
2025-08-16,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,147,151,2,2.0
2025-08-16,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,15,10,2,500.0
2025-08-16,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,87,72,2,15.0
2025-08-16,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,49,49,2,8.0
2025-08-16,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,264,231,2,3.5
2025-08-16,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,195,185,2,2.0
2025-08-16,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,17,20,2,500.0
2025-08-16,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,89,80,2,15.0
2025-08-16,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,62,60,2,8.0
2025-08-16,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,215,136,2,3.5
2025-08-16,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,123,107,2,2.0
2025-08-16,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,12,10,2,500.0
2025-08-16,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,69,57,2,15.0
2025-08-16,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,34,33,2,8.0
2025-08-16,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,124,136,2,3.5
2025-08-16,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,137,82,2,2.0
2025-08-16,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,12,10,2,500.0
2025-08-16,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,66,55,2,15.0
2025-08-16,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,29,29,2,8.0
2025-08-17,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7996,14,3.5
2025-08-17,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,5128,14,2.0
2025-08-17,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,530,14,500.0
2025-08-17,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2930,14,15.0
2025-08-17,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1253,14,8.0
2025-08-17,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,305,326,2,3.5
2025-08-17,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,184,192,2,2.0
2025-08-17,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,15,17,2,500.0
2025-08-17,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,99,111,2,15.0
2025-08-17,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,61,69,2,8.0
2025-08-17,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,241,190,2,3.5
2025-08-17,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,142,146,2,2.0
2025-08-17,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,14,14,2,500.0
2025-08-17,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,68,73,2,15.0
2025-08-17,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,49,46,2,8.0
2025-08-17,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,250,290,2,3.5
2025-08-17,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,163,160,2,2.0
2025-08-17,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,11,18,2,500.0
2025-08-17,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,96,103,2,15.0
2025-08-17,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,44,43,2,8.0
2025-08-17,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,204,144,2,3.5
2025-08-17,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,102,113,2,2.0
2025-08-17,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,12,11,2,500.0
2025-08-17,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,69,57,2,15.0
2025-08-17,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,43,33,2,8.0
2025-08-17,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,159,123,2,3.5
2025-08-17,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,114,106,2,2.0
2025-08-17,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,11,9,2,500.0
2025-08-17,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,69,57,2,15.0
2025-08-17,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,29,29,2,8.0
2025-08-18,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7239,14,3.5
2025-08-18,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4857,14,2.0
2025-08-18,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,578,14,500.0
2025-08-18,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2511,14,15.0
2025-08-18,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1500,14,8.0
2025-08-18,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,154,235,2,3.5
2025-08-18,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,176,215,2,2.0
2025-08-18,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,14,18,2,500.0
2025-08-18,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,94,97,2,15.0
2025-08-18,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,54,73,2,8.0
2025-08-18,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,150,220,2,3.5
2025-08-18,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,87,131,2,2.0
2025-08-18,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,13,15,2,500.0
2025-08-18,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,54,72,2,15.0
2025-08-18,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,29,44,2,8.0
2025-08-18,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,211,281,2,3.5
2025-08-18,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,136,186,2,2.0
2025-08-18,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,15,19,2,500.0
2025-08-18,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,72,89,2,15.0
2025-08-18,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,42,59,2,8.0
2025-08-18,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,172,197,2,3.5
2025-08-18,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,101,103,2,2.0
2025-08-18,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,8,11,2,500.0
2025-08-18,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,55,56,2,15.0
2025-08-18,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,25,37,2,8.0
2025-08-18,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,101,149,2,3.5
2025-08-18,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,80,100,2,2.0
2025-08-18,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,6,9,2,500.0
2025-08-18,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,32,50,2,15.0
2025-08-18,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,25,29,2,8.0
2025-08-19,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7101,14,3.5
2025-08-19,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4186,14,2.0
2025-08-19,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,510,14,500.0
2025-08-19,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2401,14,15.0
2025-08-19,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1489,14,8.0
2025-08-19,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,261,309,2,3.5
2025-08-19,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,155,232,2,2.0
2025-08-19,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,18,18,2,500.0
2025-08-19,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,72,98,2,15.0
2025-08-19,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,36,59,2,8.0
2025-08-19,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,205,217,2,3.5
2025-08-19,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,112,144,2,2.0
2025-08-19,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,13,17,2,500.0
2025-08-19,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,56,58,2,15.0
2025-08-19,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,39,48,2,8.0
2025-08-19,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,169,283,2,3.5
2025-08-19,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,138,181,2,2.0
2025-08-19,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,10,17,2,500.0
2025-08-19,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,56,99,2,15.0
2025-08-19,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,37,48,2,8.0
2025-08-19,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,202,185,2,3.5
2025-08-19,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,79,137,2,2.0
2025-08-19,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,8,11,2,500.0
2025-08-19,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,50,64,2,15.0
2025-08-19,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,32,31,2,8.0
2025-08-19,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,150,147,2,3.5
2025-08-19,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,78,102,2,2.0
2025-08-19,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,7,9,2,500.0
2025-08-19,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,34,47,2,15.0
2025-08-19,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,17,30,2,8.0
2025-08-20,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7850,14,3.5
2025-08-20,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4447,14,2.0
2025-08-20,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,508,14,500.0
2025-08-20,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2064,14,15.0
2025-08-20,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1842,14,8.0
2025-08-20,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,227,263,2,3.5
2025-08-20,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,212,188,2,2.0
2025-08-20,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,14,21,2,500.0
2025-08-20,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,52,113,2,15.0
2025-08-20,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,59,65,2,8.0
2025-08-20,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,181,204,2,3.5
2025-08-20,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,91,126,2,2.0
2025-08-20,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,11,14,2,500.0
2025-08-20,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,40,67,2,15.0
2025-08-20,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,32,42,2,8.0
2025-08-20,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,226,289,2,3.5
2025-08-20,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,106,217,2,2.0
2025-08-20,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,14,18,2,500.0
2025-08-20,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,68,91,2,15.0
2025-08-20,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,38,51,2,8.0
2025-08-20,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,168,148,2,3.5
2025-08-20,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,99,141,2,2.0
2025-08-20,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,10,11,2,500.0
2025-08-20,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,45,63,2,15.0
2025-08-20,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,31,30,2,8.0
2025-08-20,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,150,136,2,3.5
2025-08-20,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,74,103,2,2.0
2025-08-20,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,9,8,2,500.0
2025-08-20,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,37,52,2,15.0
2025-08-20,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,26,32,2,8.0
2025-08-21,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7183,14,3.5
2025-08-21,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4859,14,2.0
2025-08-21,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,569,14,500.0
2025-08-21,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2605,14,15.0
2025-08-21,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1445,14,8.0
2025-08-21,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,308,310,2,3.5
2025-08-21,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,155,191,2,2.0
2025-08-21,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,16,20,2,500.0
2025-08-21,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,74,104,2,15.0
2025-08-21,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,45,62,2,8.0
2025-08-21,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,158,244,2,3.5
2025-08-21,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,86,159,2,2.0
2025-08-21,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,11,16,2,500.0
2025-08-21,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,49,77,2,15.0
2025-08-21,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,33,46,2,8.0
2025-08-21,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,174,312,2,3.5
2025-08-21,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,146,168,2,2.0
2025-08-21,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,10,21,2,500.0
2025-08-21,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,66,91,2,15.0
2025-08-21,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,45,59,2,8.0
2025-08-21,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,165,175,2,3.5
2025-08-21,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,119,106,2,2.0
2025-08-21,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,8,13,2,500.0
2025-08-21,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,41,51,2,15.0
2025-08-21,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,31,38,2,8.0
2025-08-21,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,146,147,2,3.5
2025-08-21,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,91,108,2,2.0
2025-08-21,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,8,10,2,500.0
2025-08-21,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,42,50,2,15.0
2025-08-21,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,19,29,2,8.0
2025-08-22,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7774,14,3.5
2025-08-22,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,5291,14,2.0
2025-08-22,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,470,14,500.0
2025-08-22,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2480,14,15.0
2025-08-22,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1340,14,8.0
2025-08-22,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,197,317,2,3.5
2025-08-22,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,124,185,2,2.0
2025-08-22,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,14,17,2,500.0
2025-08-22,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,81,83,2,15.0
2025-08-22,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,51,52,2,8.0
2025-08-22,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,172,233,2,3.5
2025-08-22,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,113,166,2,2.0
2025-08-22,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,12,18,2,500.0
2025-08-22,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,62,79,2,15.0
2025-08-22,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,34,48,2,8.0
2025-08-22,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,184,245,2,3.5
2025-08-22,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,103,225,2,2.0
2025-08-22,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,8,15,2,500.0
2025-08-22,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,55,83,2,15.0
2025-08-22,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,38,56,2,8.0
2025-08-22,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,160,197,2,3.5
2025-08-22,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,103,131,2,2.0
2025-08-22,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,7,10,2,500.0
2025-08-22,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,68,49,2,15.0
2025-08-22,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,30,37,2,8.0
2025-08-22,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,146,130,2,3.5
2025-08-22,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,69,83,2,2.0
2025-08-22,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,9,9,2,500.0
2025-08-22,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,41,53,2,15.0
2025-08-22,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,28,22,2,8.0
2025-08-23,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7230,14,3.5
2025-08-23,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,5744,14,2.0
2025-08-23,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,418,14,500.0
2025-08-23,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2286,14,15.0
2025-08-23,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1528,14,8.0
2025-08-23,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,363,313,2,3.5
2025-08-23,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,226,187,2,2.0
2025-08-23,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,16,17,2,500.0
2025-08-23,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,80,110,2,15.0
2025-08-23,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,56,73,2,8.0
2025-08-23,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,226,214,2,3.5
2025-08-23,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,130,138,2,2.0
2025-08-23,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,22,14,2,500.0
2025-08-23,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,85,68,2,15.0
2025-08-23,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,33,46,2,8.0
2025-08-23,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,312,299,2,3.5
2025-08-23,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,209,140,2,2.0
2025-08-23,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,20,17,2,500.0
2025-08-23,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,68,96,2,15.0
2025-08-23,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,56,59,2,8.0
2025-08-23,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,231,160,2,3.5
2025-08-23,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,132,102,2,2.0
2025-08-23,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,13,14,2,500.0
2025-08-23,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,61,49,2,15.0
2025-08-23,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,35,30,2,8.0
2025-08-23,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,174,146,2,3.5
2025-08-23,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,100,107,2,2.0
2025-08-23,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,8,9,2,500.0
2025-08-23,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,62,44,2,15.0
