Date,Product_ID,Category,Sales_Quantity,Current_Stock,Lead_Time_Days
2024-09-23,SKU_005,Household,29,136,5
2024-09-24,SKU_001,Dairy,140,616,2
2024-09-24,SKU_002,Bakery,100,428,2
2024-09-24,SKU_003,Electronics,11,38,14
2024-09-24,SKU_004,Clothing,61,162,7
2024-09-24,SKU_005,Household,27,153,5
2024-09-25,SKU_001,Dairy,152,986,2
2024-09-25,SKU_002,Bakery,99,346,2
2024-09-25,SKU_003,Electronics,11,58,14
2024-09-25,SKU_004,Clothing,44,293,7
2024-09-25,SKU_005,Household,37,195,5
2024-09-26,SKU_001,Dairy,144,976,2
2024-09-26,SKU_002,Bakery,116,417,2
2024-09-26,SKU_003,Electronics,11,50,14
2024-09-26,SKU_004,Clothing,46,276,7
2024-09-26,SKU_005,Household,30,231,5
2024-09-27,SKU_001,Dairy,155,634,2
2024-09-27,SKU_002,Bakery,96,145,2
2024-09-27,SKU_003,Electronics,7,39,14
2024-09-27,SKU_004,Clothing,53,398,7
2024-09-27,SKU_005,Household,30,125,5
2024-09-28,SKU_001,Dairy,129,945,2
2024-09-28,SKU_002,Bakery,135,741,2
2024-09-28,SKU_003,Electronics,10,32,14
2024-09-28,SKU_004,Clothing,49,177,7
2024-09-28,SKU_005,Household,30,134,5
2024-09-29,SKU_001,Dairy,143,810,2
2024-09-29,SKU_002,Bakery,123,551,2
2024-09-29,SKU_003,Electronics,8,63,14
2024-09-29,SKU_004,Clothing,53,148,7
2024-09-29,SKU_005,Household,31,86,5
2024-09-30,SKU_001,Dairy,155,736,2
2024-09-30,SKU_002,Bakery,93,388,2
2024-09-30,SKU_003,Electronics,11,69,14
2024-09-30,SKU_004,Clothing,44,238,7
2024-09-30,SKU_005,Household,27,208,5
2024-10-01,SKU_001,Dairy,150,574,2
2024-10-01,SKU_002,Bakery,101,598,2
2024-10-01,SKU_003,Electronics,9,44,14
2024-10-01,SKU_004,Clothing,50,110,7
2024-10-01,SKU_005,Household,33,242,5
2024-10-02,SKU_001,Dairy,134,854,2
2024-10-02,SKU_002,Bakery,114,627,2
2024-10-02,SKU_003,Electronics,9,37,14
2024-10-02,SKU_004,Clothing,54,161,7
2024-10-02,SKU_005,Household,31,168,5
2024-10-03,SKU_001,Dairy,151,941,2
2024-10-03,SKU_002,Bakery,91,543,2
2024-10-03,SKU_003,Electronics,10,50,14
2024-10-03,SKU_004,Clothing,45,211,7
2024-10-03,SKU_005,Household,32,45,5
2024-10-04,SKU_001,Dairy,146,872,2
2024-10-04,SKU_002,Bakery,94,497,2
2024-10-04,SKU_003,Electronics,10,57,14
2024-10-04,SKU_004,Clothing,49,216,7
2024-10-04,SKU_005,Household,38,107,5
2024-10-05,SKU_001,Dairy,160,301,2
2024-10-05,SKU_002,Bakery,152,686,2
2024-10-05,SKU_003,Electronics,10,37,14
2024-10-05,SKU_004,Clothing,39,274,7
2024-10-05,SKU_005,Household,30,145,5
2024-10-06,SKU_001,Dairy,145,623,2
2024-10-06,SKU_002,Bakery,115,587,2
2024-10-06,SKU_003,Electronics,10,48,14
2024-10-06,SKU_004,Clothing,45,275,7
2024-10-06,SKU_005,Household,33,203,5
2024-10-07,SKU_001,Dairy,147,1023,2
2024-10-07,SKU_002,Bakery,96,377,2
2024-10-07,SKU_003,Electronics,9,50,14
2024-10-07,SKU_004,Clothing,51,327,7
2024-10-07,SKU_005,Household,25,143,5
2024-10-08,SKU_001,Dairy,150,748,2
2024-10-08,SKU_002,Bakery,103,629,2
2024-10-08,SKU_003,Electronics,10,54,14
2024-10-08,SKU_004,Clothing,48,470,7
2024-10-08,SKU_005,Household,29,176,5
2024-10-09,SKU_001,Dairy,148,618,2
2024-10-09,SKU_002,Bakery,103,362,2
2024-10-09,SKU_003,Electronics,9,42,14
2024-10-09,SKU_004,Clothing,51,206,7
2024-10-09,SKU_005,Household,29,141,5
2024-10-10,SKU_001,Dairy,143,855,2
2024-10-10,SKU_002,Bakery,111,526,2
2024-10-10,SKU_003,Electronics,11,57,14
2024-10-10,SKU_004,Clothing,43,234,7
2024-10-10,SKU_005,Household,26,247,5
2024-10-11,SKU_001,Dairy,121,558,2
2024-10-11,SKU_002,Bakery,118,647,2
2024-10-11,SKU_003,Electronics,10,31,14
2024-10-11,SKU_004,Clothing,49,324,7
2024-10-11,SKU_005,Household,28,156,5
2024-10-12,SKU_001,Dairy,155,736,2
2024-10-12,SKU_002,Bakery,116,490,2
2024-10-12,SKU_003,Electronics,9,35,14
2024-10-12,SKU_004,Clothing,53,125,7
2024-10-12,SKU_005,Household,33,152,5
2024-10-13,SKU_001,Dairy,161,795,2
2024-10-13,SKU_002,Bakery,145,452,2
2024-10-13,SKU_003,Electronics,9,50,14
2024-10-13,SKU_004,Clothing,45,311,7
2024-10-13,SKU_005,Household,25,134,5
2024-10-14,SKU_001,Dairy,162,857,2
2024-10-14,SKU_002,Bakery,86,637,2
2024-10-14,SKU_003,Electronics,10,23,14
2024-10-14,SKU_004,Clothing,50,140,7
2024-10-14,SKU_005,Household,29,122,5
2024-10-15,SKU_001,Dairy,146,738,2
2024-10-15,SKU_002,Bakery,88,617,2
2024-10-15,SKU_003,Electronics,11,45,14
2024-10-15,SKU_004,Clothing,53,219,7
2024-10-15,SKU_005,Household,30,67,5
2024-10-16,SKU_001,Dairy,151,581,2
2024-10-16,SKU_002,Bakery,103,502,2
2024-10-16,SKU_003,Electronics,11,46,14
2024-10-16,SKU_004,Clothing,46,256,7
2024-10-16,SKU_005,Household,27,106,5
2024-10-17,SKU_001,Dairy,126,555,2
2024-10-17,SKU_002,Bakery,101,363,2
2024-10-17,SKU_003,Electronics,11,44,14
2024-10-17,SKU_004,Clothing,45,238,7
2024-10-17,SKU_005,Household,28,170,5
2024-10-18,SKU_001,Dairy,126,703,2
2024-10-18,SKU_002,Bakery,105,669,2
2024-10-18,SKU_003,Electronics,8,41,14
2024-10-18,SKU_004,Clothing,43,249,7
2024-10-18,SKU_005,Household,30,220,5
2024-10-19,SKU_001,Dairy,140,725,2
2024-10-19,SKU_002,Bakery,131,727,2
2024-10-19,SKU_003,Electronics,9,52,14
2024-10-19,SKU_004,Clothing,45,333,7
2024-10-19,SKU_005,Household,30,184,5
2024-10-20,SKU_001,Dairy,154,1159,2
2024-10-20,SKU_002,Bakery,118,395,2
2024-10-20,SKU_003,Electronics,7,60,14
2024-10-20,SKU_004,Clothing,50,203,7
2024-10-20,SKU_005,Household,28,54,5
2024-10-21,SKU_001,Dairy,135,956,2
2024-10-21,SKU_002,Bakery,88,636,2
2024-10-21,SKU_003,Electronics,10,34,14
2024-10-21,SKU_004,Clothing,56,337,7
2024-10-21,SKU_005,Household,32,190,5
2024-10-22,SKU_001,Dairy,134,706,2
2024-10-22,SKU_002,Bakery,114,527,2
2024-10-22,SKU_003,Electronics,10,38,14
2024-10-22,SKU_004,Clothing,50,301,7
2024-10-22,SKU_005,Household,28,107,5
2024-10-23,SKU_001,Dairy,143,813,2
2024-10-23,SKU_002,Bakery,106,470,2
2024-10-23,SKU_003,Electronics,8,67,14
2024-10-23,SKU_004,Clothing,46,126,7
2024-10-23,SKU_005,Household,30,227,5
2024-10-24,SKU_001,Dairy,153,741,2
2024-10-24,SKU_002,Bakery,107,89,2
2024-10-24,SKU_003,Electronics,9,44,14
2024-10-24,SKU_004,Clothing,40,162,7
2024-10-24,SKU_005,Household,34,168,5
2024-10-25,SKU_001,Dairy,154,707,2
2024-10-25,SKU_002,Bakery,70,509,2
2024-10-25,SKU_003,Electronics,10,55,14
2024-10-25,SKU_004,Clothing,50,356,7
2024-10-25,SKU_005,Household,30,176,5
2024-10-26,SKU_001,Dairy,141,685,2
2024-10-26,SKU_002,Bakery,147,343,2
2024-10-26,SKU_003,Electronics,10,54,14
2024-10-26,SKU_004,Clothing,48,190,7
2024-10-26,SKU_005,Household,27,171,5
2024-10-27,SKU_001,Dairy,145,1095,2
2024-10-27,SKU_002,Bakery,135,551,2
2024-10-27,SKU_003,Electronics,10,22,14
2024-10-27,SKU_004,Clothing,48,184,7
2024-10-27,SKU_005,Household,28,105,5
2024-10-28,SKU_001,Dairy,162,796,2
2024-10-28,SKU_002,Bakery,113,542,2
2024-10-28,SKU_003,Electronics,10,63,14
2024-10-28,SKU_004,Clothing,57,297,7
2024-10-28,SKU_005,Household,35,178,5
2024-10-29,SKU_001,Dairy,143,574,2
2024-10-29,SKU_002,Bakery,86,507,2
2024-10-29,SKU_003,Electronics,10,54,14
2024-10-29,SKU_004,Clothing,48,200,7
2024-10-29,SKU_005,Household,20,184,5
2024-10-30,SKU_001,Dairy,134,609,2
2024-10-30,SKU_002,Bakery,102,517,2
2024-10-30,SKU_003,Electronics,10,50,14
2024-10-30,SKU_004,Clothing,60,279,7
2024-10-30,SKU_005,Household,29,148,5
2024-10-31,SKU_001,Dairy,152,639,2
2024-10-31,SKU_002,Bakery,97,591,2
2024-10-31,SKU_003,Electronics,11,59,14
2024-10-31,SKU_004,Clothing,48,320,7
2024-10-31,SKU_005,Household,36,101,5
2024-11-01,SKU_001,Dairy,134,564,2
2024-11-01,SKU_002,Bakery,91,170,2
2024-11-01,SKU_003,Electronics,10,35,14
2024-11-01,SKU_004,Clothing,50,193,7
2024-11-01,SKU_005,Household,30,178,5
2024-11-02,SKU_001,Dairy,140,713,2
2024-11-02,SKU_002,Bakery,135,806,2
2024-11-02,SKU_003,Electronics,10,30,14
2024-11-02,SKU_004,Clothing,46,302,7
2024-11-02,SKU_005,Household,27,152,5
2024-11-03,SKU_001,Dairy,141,447,2
2024-11-03,SKU_002,Bakery,130,536,2
2024-11-03,SKU_003,Electronics,9,23,14
2024-11-03,SKU_004,Clothing,44,297,7
2024-11-03,SKU_005,Household,29,150,5
2024-11-04,SKU_001,Dairy,141,886,2
2024-11-04,SKU_002,Bakery,95,275,2
2024-11-04,SKU_003,Electronics,8,60,14
2024-11-04,SKU_004,Clothing,40,245,7
2024-11-04,SKU_005,Household,32,188,5
2024-11-05,SKU_001,Dairy,156,512,2
2024-11-05,SKU_002,Bakery,87,604,2
2024-11-05,SKU_003,Electronics,10,44,14
2024-11-05,SKU_004,Clothing,57,179,7
2024-11-05,SKU_005,Household,35,115,5
2024-11-06,SKU_001,Dairy,135,452,2
2024-11-06,SKU_002,Bakery,87,404,2
2024-11-06,SKU_003,Electronics,8,58,14
2024-11-06,SKU_004,Clothing,51,294,7
2024-11-06,SKU_005,Household,25,225,5
2024-11-07,SKU_001,Dairy,176,387,2
2024-11-07,SKU_002,Bakery,107,580,2
2024-11-07,SKU_003,Electronics,8,40,14
2024-11-07,SKU_004,Clothing,52,260,7
2024-11-07,SKU_005,Household,31,122,5
2024-11-08,SKU_001,Dairy,167,982,2
2024-11-08,SKU_002,Bakery,109,437,2
2024-11-08,SKU_003,Electronics,9,47,14
2024-11-08,SKU_004,Clothing,50,113,7
2024-11-08,SKU_005,Household,31,221,5
2024-11-09,SKU_001,Dairy,143,606,2
2024-11-09,SKU_002,Bakery,114,507,2
2024-11-09,SKU_003,Electronics,8,48,14
2024-11-09,SKU_004,Clothing,40,270,7
2024-11-09,SKU_005,Household,30,162,5
2024-11-10,SKU_001,Dairy,168,1164,2
2024-11-10,SKU_002,Bakery,145,335,2
2024-11-10,SKU_003,Electronics,10,52,14
2024-11-10,SKU_004,Clothing,54,281,7
2024-11-10,SKU_005,Household,29,43,5
2024-11-11,SKU_001,Dairy,136,566,2
2024-11-11,SKU_002,Bakery,95,104,2
2024-11-11,SKU_003,Electronics,10,55,14
2024-11-11,SKU_004,Clothing,49,297,7
2024-11-11,SKU_005,Household,28,75,5
2024-11-12,SKU_001,Dairy,153,453,2
2024-11-12,SKU_002,Bakery,97,364,2
2024-11-12,SKU_003,Electronics,8,50,14
2024-11-12,SKU_004,Clothing,47,311,7
2024-11-12,SKU_005,Household,26,150,5
2024-11-13,SKU_001,Dairy,128,862,2
2024-11-13,SKU_002,Bakery,110,534,2
2024-11-13,SKU_003,Electronics,9,55,14
2024-11-13,SKU_004,Clothing,45,244,7
2024-11-13,SKU_005,Household,30,157,5
2024-11-14,SKU_001,Dairy,142,792,2
2024-11-14,SKU_002,Bakery,109,705,2
2024-11-14,SKU_003,Electronics,9,77,14
2024-11-14,SKU_004,Clothing,58,176,7
2024-11-14,SKU_005,Household,31,194,5
2024-11-15,SKU_001,Dairy,175,719,2
2024-11-15,SKU_002,Bakery,101,507,2
2024-11-15,SKU_003,Electronics,8,76,14
2024-11-15,SKU_004,Clothing,42,215,7
2024-11-15,SKU_005,Household,25,208,5
2024-11-16,SKU_001,Dairy,148,483,2
2024-11-16,SKU_002,Bakery,123,595,2
2024-11-16,SKU_003,Electronics,10,28,14
2024-11-16,SKU_004,Clothing,45,164,7
2024-11-16,SKU_005,Household,33,200,5
2024-11-17,SKU_001,Dairy,164,883,2
2024-11-17,SKU_002,Bakery,124,874,2
2024-11-17,SKU_003,Electronics,10,49,14
2024-11-17,SKU_004,Clothing,43,222,7
2024-11-17,SKU_005,Household,33,179,5
2024-11-18,SKU_001,Dairy,145,803,2
2024-11-18,SKU_002,Bakery,106,342,2
2024-11-18,SKU_003,Electronics,10,57,14
2024-11-18,SKU_004,Clothing,52,126,7
2024-11-18,SKU_005,Household,28,159,5
2024-11-19,SKU_001,Dairy,178,741,2
2024-11-19,SKU_002,Bakery,103,459,2
2024-11-19,SKU_003,Electronics,11,36,14
2024-11-19,SKU_004,Clothing,54,232,7
2024-11-19,SKU_005,Household,23,157,5
2024-11-20,SKU_001,Dairy,142,1255,2
2024-11-20,SKU_002,Bakery,125,772,2
2024-11-20,SKU_003,Electronics,10,31,14
2024-11-20,SKU_004,Clothing,38,349,7
2024-11-20,SKU_005,Household,33,145,5
2024-11-21,SKU_001,Dairy,142,905,2
2024-11-21,SKU_002,Bakery,92,454,2
2024-11-21,SKU_003,Electronics,9,52,14
2024-11-21,SKU_004,Clothing,61,196,7
2024-11-21,SKU_005,Household,33,143,5
2024-11-22,SKU_001,Dairy,141,859,2
2024-11-22,SKU_002,Bakery,78,408,2
2024-11-22,SKU_003,Electronics,10,15,14
2024-11-22,SKU_004,Clothing,46,260,7
2024-11-22,SKU_005,Household,31,158,5
2024-11-23,SKU_001,Dairy,157,785,2
2024-11-23,SKU_002,Bakery,130,652,2
2024-11-23,SKU_003,Electronics,9,51,14
2024-11-23,SKU_004,Clothing,42,279,7
2024-11-23,SKU_005,Household,28,110,5
2024-11-24,SKU_001,Dairy,161,916,2
2024-11-24,SKU_002,Bakery,121,493,2
2024-11-24,SKU_003,Electronics,11,36,14
2024-11-24,SKU_004,Clothing,50,264,7
2024-11-24,SKU_005,Household,36,199,5
2024-11-25,SKU_001,Dairy,166,1214,2
2024-11-25,SKU_002,Bakery,99,631,2
2024-11-25,SKU_003,Electronics,10,64,14
2024-11-25,SKU_004,Clothing,43,257,7
2024-11-25,SKU_005,Household,24,163,5
2024-11-26,SKU_001,Dairy,135,709,2
2024-11-26,SKU_002,Bakery,116,470,2
2024-11-26,SKU_003,Electronics,9,57,14
2024-11-26,SKU_004,Clothing,47,160,7
2024-11-26,SKU_005,Household,25,159,5
2024-11-27,SKU_001,Dairy,118,420,2
2024-11-27,SKU_002,Bakery,111,426,2
2024-11-27,SKU_003,Electronics,9,29,14
2024-11-27,SKU_004,Clothing,55,263,7
2024-11-27,SKU_005,Household,30,133,5
2024-11-28,SKU_001,Dairy,143,590,2
2024-11-28,SKU_002,Bakery,99,481,2
2024-11-28,SKU_003,Electronics,9,53,14
2024-11-28,SKU_004,Clothing,49,229,7
2024-11-28,SKU_005,Household,35,148,5
2024-11-29,SKU_001,Dairy,140,784,2
2024-11-29,SKU_002,Bakery,91,295,2
2024-11-29,SKU_003,Electronics,10,16,14
2024-11-29,SKU_004,Clothing,53,311,7
2024-11-29,SKU_005,Household,32,243,5
2024-11-30,SKU_001,Dairy,132,1153,2
2024-11-30,SKU_002,Bakery,114,655,2
2024-11-30,SKU_003,Electronics,9,68,14
2024-11-30,SKU_004,Clothing,42,310,7
2024-11-30,SKU_005,Household,27,114,5
2024-12-01,SKU_001,Dairy,137,1043,2
2024-12-01,SKU_002,Bakery,133,400,2
2024-12-01,SKU_003,Electronics,24,22,14
2024-12-01,SKU_004,Clothing,51,332,7
2024-12-01,SKU_005,Household,29,154,5
2024-12-02,SKU_001,Dairy,143,508,2
2024-12-02,SKU_002,Bakery,101,511,2
2024-12-02,SKU_003,Electronics,27,14,14
2024-12-02,SKU_004,Clothing,56,419,7
2024-12-02,SKU_005,Household,27,101,5
2024-12-03,SKU_001,Dairy,152,1169,2
2024-12-03,SKU_002,Bakery,93,453,2
2024-12-03,SKU_003,Electronics,27,52,14
2024-12-03,SKU_004,Clothing,53,370,7
2024-12-03,SKU_005,Household,30,107,5
2024-12-04,SKU_001,Dairy,171,789,2
2024-12-04,SKU_002,Bakery,102,145,2
2024-12-04,SKU_003,Electronics,21,44,14
2024-12-04,SKU_004,Clothing,55,243,7
2024-12-04,SKU_005,Household,30,151,5
2024-12-05,SKU_001,Dairy,160,781,2
2024-12-05,SKU_002,Bakery,99,367,2
2024-12-05,SKU_003,Electronics,24,26,14
2024-12-05,SKU_004,Clothing,47,200,7
2024-12-05,SKU_005,Household,29,169,5
2024-12-06,SKU_001,Dairy,170,745,2
2024-12-06,SKU_002,Bakery,86,554,2
2024-12-06,SKU_003,Electronics,29,38,14
2024-12-06,SKU_004,Clothing,47,306,7
2024-12-06,SKU_005,Household,33,164,5
2024-12-07,SKU_001,Dairy,163,380,2
2024-12-07,SKU_002,Bakery,146,538,2
2024-12-07,SKU_003,Electronics,22,30,14
2024-12-07,SKU_004,Clothing,44,273,7
2024-12-07,SKU_005,Household,31,201,5
2024-12-08,SKU_001,Dairy,170,1165,2
2024-12-08,SKU_002,Bakery,131,762,2
2024-12-08,SKU_003,Electronics,25,38,14
2024-12-08,SKU_004,Clothing,58,208,7
2024-12-08,SKU_005,Household,35,165,5
2024-12-09,SKU_001,Dairy,156,848,2
2024-12-09,SKU_002,Bakery,101,500,2
2024-12-09,SKU_003,Electronics,23,48,14
2024-12-09,SKU_004,Clothing,54,225,7
2024-12-09,SKU_005,Household,31,144,5
2024-12-10,SKU_001,Dairy,148,385,2
2024-12-10,SKU_002,Bakery,100,415,2
2024-12-10,SKU_003,Electronics,25,32,14
2024-12-10,SKU_004,Clothing,49,190,7
2024-12-10,SKU_005,Household,30,167,5
2024-12-11,SKU_001,Dairy,141,889,2
2024-12-11,SKU_002,Bakery,112,447,2
2024-12-11,SKU_003,Electronics,27,70,14
2024-12-11,SKU_004,Clothing,54,236,7
2024-12-11,SKU_005,Household,28,101,5
2024-12-12,SKU_001,Dairy,151,570,2
2024-12-12,SKU_002,Bakery,94,299,2
2024-12-12,SKU_003,Electronics,20,35,14
2024-12-12,SKU_004,Clothing,44,260,7
2024-12-12,SKU_005,Household,31,162,5
2024-12-13,SKU_001,Dairy,151,771,2
2024-12-13,SKU_002,Bakery,102,675,2
2024-12-13,SKU_003,Electronics,25,37,14
2024-12-13,SKU_004,Clothing,58,216,7
2024-12-13,SKU_005,Household,27,164,5
2024-12-14,SKU_001,Dairy,156,313,2
2024-12-14,SKU_002,Bakery,127,319,2
2024-12-14,SKU_003,Electronics,24,37,14
2024-12-14,SKU_004,Clothing,40,372,7
2024-12-14,SKU_005,Household,31,142,5
2024-12-15,SKU_001,Dairy,158,1193,2
2024-12-15,SKU_002,Bakery,125,260,2
2024-12-15,SKU_003,Electronics,20,48,14
2024-12-15,SKU_004,Clothing,56,307,7
2024-12-15,SKU_005,Household,33,178,5
2024-12-16,SKU_001,Dairy,155,461,2
2024-12-16,SKU_002,Bakery,80,381,2
2024-12-16,SKU_003,Electronics,23,77,14
2024-12-16,SKU_004,Clothing,56,221,7
2024-12-16,SKU_005,Household,34,114,5
2024-12-17,SKU_001,Dairy,129,741,2
2024-12-17,SKU_002,Bakery,99,800,2
2024-12-17,SKU_003,Electronics,27,49,14
2024-12-17,SKU_004,Clothing,47,168,7
2024-12-17,SKU_005,Household,28,191,5
2024-12-18,SKU_001,Dairy,114,772,2
2024-12-18,SKU_002,Bakery,93,181,2
2024-12-18,SKU_003,Electronics,19,85,14
2024-12-18,SKU_004,Clothing,52,341,7
2024-12-18,SKU_005,Household,31,207,5
2024-12-19,SKU_001,Dairy,156,699,2
2024-12-19,SKU_002,Bakery,88,336,2
2024-12-19,SKU_003,Electronics,25,54,14
2024-12-19,SKU_004,Clothing,37,276,7
2024-12-19,SKU_005,Household,30,131,5
2024-12-20,SKU_001,Dairy,128,631,2
2024-12-20,SKU_002,Bakery,86,413,2
2024-12-20,SKU_003,Electronics,25,44,14
2024-12-20,SKU_004,Clothing,50,180,7
2024-12-20,SKU_005,Household,28,202,5
2024-12-21,SKU_001,Dairy,124,923,2
2024-12-21,SKU_002,Bakery,132,498,2
2024-12-21,SKU_003,Electronics,23,48,14
2024-12-21,SKU_004,Clothing,50,251,7
2024-12-21,SKU_005,Household,26,88,5
2024-12-22,SKU_001,Dairy,133,846,2
2024-12-22,SKU_002,Bakery,137,405,2
2024-12-22,SKU_003,Electronics,26,60,14
2024-12-22,SKU_004,Clothing,60,243,7
2024-12-22,SKU_005,Household,30,121,5
2024-12-23,SKU_001,Dairy,124,919,2
2024-12-23,SKU_002,Bakery,94,554,2
2024-12-23,SKU_003,Electronics,25,53,14
2024-12-23,SKU_004,Clothing,48,354,7
2024-12-23,SKU_005,Household,32,204,5
2024-12-24,SKU_001,Dairy,149,485,2
2024-12-24,SKU_002,Bakery,112,470,2
2024-12-24,SKU_003,Electronics,22,41,14
2024-12-24,SKU_004,Clothing,50,313,7
2024-12-24,SKU_005,Household,27,146,5
2024-12-25,SKU_001,Dairy,161,1043,2
2024-12-25,SKU_002,Bakery,109,558,2
2024-12-25,SKU_003,Electronics,23,13,14
2024-12-25,SKU_004,Clothing,43,273,7
2024-12-25,SKU_005,Household,30,264,5
2024-12-26,SKU_001,Dairy,151,848,2
2024-12-26,SKU_002,Bakery,93,235,2
2024-12-26,SKU_003,Electronics,27,50,14
2024-12-26,SKU_004,Clothing,60,324,7
2024-12-26,SKU_005,Household,29,187,5
2024-12-27,SKU_001,Dairy,150,778,2
2024-12-27,SKU_002,Bakery,100,463,2
2024-12-27,SKU_003,Electronics,25,65,14
2024-12-27,SKU_004,Clothing,51,212,7
2024-12-27,SKU_005,Household,27,197,5
2024-12-28,SKU_001,Dairy,146,1069,2
2024-12-28,SKU_002,Bakery,115,576,2
2024-12-28,SKU_003,Electronics,27,56,14
2024-12-28,SKU_004,Clothing,56,215,7
2024-12-28,SKU_005,Household,36,119,5
2024-12-29,SKU_001,Dairy,156,619,2
2024-12-29,SKU_002,Bakery,112,316,2
2024-12-29,SKU_003,Electronics,27,63,14
2024-12-29,SKU_004,Clothing,54,289,7
2024-12-29,SKU_005,Household,30,57,5
2024-12-30,SKU_001,Dairy,152,618,2
2024-12-30,SKU_002,Bakery,86,648,2
2024-12-30,SKU_003,Electronics,26,70,14
2024-12-30,SKU_004,Clothing,51,144,7
2024-12-30,SKU_005,Household,20,233,5
2024-12-31,SKU_001,Dairy,133,1078,2
2024-12-31,SKU_002,Bakery,89,592,2
2024-12-31,SKU_003,Electronics,25,65,14
2024-12-31,SKU_004,Clothing,52,171,7
2024-12-31,SKU_005,Household,32,157,5
2025-01-01,SKU_001,Dairy,145,571,2
2025-01-01,SKU_002,Bakery,103,425,2
2025-01-01,SKU_003,Electronics,10,47,14
2025-01-01,SKU_004,Clothing,36,178,7
2025-01-01,SKU_005,Household,27,116,5
2025-01-02,SKU_001,Dairy,146,523,2
2025-01-02,SKU_002,Bakery,110,360,2
2025-01-02,SKU_003,Electronics,9,70,14
2025-01-02,SKU_004,Clothing,48,212,7
2025-01-02,SKU_005,Household,26,149,5
2025-01-03,SKU_001,Dairy,145,812,2
2025-01-03,SKU_002,Bakery,98,350,2
2025-01-03,SKU_003,Electronics,8,48,14
2025-01-03,SKU_004,Clothing,41,233,7
2025-01-03,SKU_005,Household,29,183,5
2025-01-04,SKU_001,Dairy,141,671,2
2025-01-04,SKU_002,Bakery,123,393,2
2025-01-04,SKU_003,Electronics,9,46,14
2025-01-04,SKU_004,Clothing,52,238,7
2025-01-04,SKU_005,Household,28,217,5
2025-01-05,SKU_001,Dairy,147,1078,2
2025-01-05,SKU_002,Bakery,151,844,2
2025-01-05,SKU_003,Electronics,9,47,14
2025-01-05,SKU_004,Clothing,52,181,7
2025-01-05,SKU_005,Household,29,167,5
2025-01-06,SKU_001,Dairy,145,938,2
2025-01-06,SKU_002,Bakery,97,447,2
2025-01-06,SKU_003,Electronics,9,68,14
2025-01-06,SKU_004,Clothing,47,239,7
2025-01-06,SKU_005,Household,30,139,5
2025-01-07,SKU_001,Dairy,179,597,2
2025-01-07,SKU_002,Bakery,99,376,2
2025-01-07,SKU_003,Electronics,11,42,14
2025-01-07,SKU_004,Clothing,50,199,7
2025-01-07,SKU_005,Household,28,139,5
2025-01-08,SKU_001,Dairy,158,754,2
2025-01-08,SKU_002,Bakery,101,565,2
2025-01-08,SKU_003,Electronics,11,28,14
2025-01-08,SKU_004,Clothing,49,332,7
2025-01-08,SKU_005,Household,28,114,5
2025-01-09,SKU_001,Dairy,149,796,2
2025-01-09,SKU_002,Bakery,91,724,2
2025-01-09,SKU_003,Electronics,10,74,14
2025-01-09,SKU_004,Clothing,49,151,7
2025-01-09,SKU_005,Household,30,47,5
2025-01-10,SKU_001,Dairy,151,577,2
2025-01-10,SKU_002,Bakery,86,451,2
2025-01-10,SKU_003,Electronics,10,62,14
2025-01-10,SKU_004,Clothing,40,213,7
2025-01-10,SKU_005,Household,26,90,5
2025-01-11,SKU_001,Dairy,162,518,2
2025-01-11,SKU_002,Bakery,138,379,2
2025-01-11,SKU_003,Electronics,9,55,14
2025-01-11,SKU_004,Clothing,48,435,7
2025-01-11,SKU_005,Household,35,102,5
2025-01-12,SKU_001,Dairy,138,308,2
2025-01-12,SKU_002,Bakery,130,454,2
2025-01-12,SKU_003,Electronics,9,59,14
2025-01-12,SKU_004,Clothing,47,105,7
2025-01-12,SKU_005,Household,29,129,5
2025-01-13,SKU_001,Dairy,129,609,2
2025-01-13,SKU_002,Bakery,108,558,2
2025-01-13,SKU_003,Electronics,10,54,14
2025-01-13,SKU_004,Clothing,63,280,7
2025-01-13,SKU_005,Household,31,167,5
2025-01-14,SKU_001,Dairy,149,781,2
2025-01-14,SKU_002,Bakery,108,505,2
2025-01-14,SKU_003,Electronics,9,32,14
2025-01-14,SKU_004,Clothing,63,169,7
2025-01-14,SKU_005,Household,29,123,5
2025-01-15,SKU_001,Dairy,138,1026,2
2025-01-15,SKU_002,Bakery,108,840,2
2025-01-15,SKU_003,Electronics,9,58,14
2025-01-15,SKU_004,Clothing,51,257,7
2025-01-15,SKU_005,Household,27,208,5
2025-01-16,SKU_001,Dairy,153,772,2
2025-01-16,SKU_002,Bakery,103,394,2
2025-01-16,SKU_003,Electronics,8,21,14
2025-01-16,SKU_004,Clothing,51,323,7
2025-01-16,SKU_005,Household,31,138,5
2025-01-17,SKU_001,Dairy,140,752,2
2025-01-17,SKU_002,Bakery,106,581,2
2025-01-17,SKU_003,Electronics,11,48,14
2025-01-17,SKU_004,Clothing,43,104,7
2025-01-17,SKU_005,Household,33,133,5
2025-01-18,SKU_001,Dairy,181,693,2
2025-01-18,SKU_002,Bakery,107,456,2
2025-01-18,SKU_003,Electronics,11,51,14
2025-01-18,SKU_004,Clothing,55,259,7
2025-01-18,SKU_005,Household,26,120,5
2025-01-19,SKU_001,Dairy,144,1184,2
2025-01-19,SKU_002,Bakery,132,658,2
2025-01-19,SKU_003,Electronics,11,36,14
2025-01-19,SKU_004,Clothing,46,227,7
